day,month,year,t_max,t_min,prec,sol_rad
1,1,1980,29.90532112,24.8,0,15.4615244
2,1,1980,31.6,25.4,0,10.79315681
3,1,1980,32.2,24.4,0,16.8719746
4,1,1980,31.8,24.8,1.2,17.16682174
5,1,1980,31.2,24.4,0,11.5219412
6,1,1980,31.2,24.8,0,20.66663267
7,1,1980,33.4,24.2,0,21.66265482
8,1,1980,32.6,23.2,0,20.44372112
9,1,1980,33.4,24.4,0,21.16670334
10,1,1980,32.4,24.2,0,19.25116254
11,1,1980,32.68576138,23.6,0,20.39439942
12,1,1980,31.6,22.8,0,20.14768037
13,1,1980,32.8,23.4,0,21.85617493
14,1,1980,31.2,23.2,0,19.37536053
15,1,1980,30.6,23.6,0,21.93035703
16,1,1980,30.4,23,0,19.86459033
17,1,1980,30.6,22.8,0,20.88465862
18,1,1980,30.8,22,0,19.93816577
19,1,1980,30.8,23,0,17.0148793
20,1,1980,31.8,24.2,8.4,14.9295601
21,1,1980,31.2,23.4,0,13.54493075
22,1,1980,32,23.4,0,21.23026676
23,1,1980,31.8,24,0,21.55795673
24,1,1980,30.4,24.8,0,14.77119584
25,1,1980,30.6,24.2,0,17.370448
26,1,1980,33,24.6,0,20.69460874
27,1,1980,31.4,24.6,0,19.16482766
28,1,1980,31,24.2,0,20.49825786
29,1,1980,32.8,25.4,0,16.66298823
30,1,1980,32.4,25.4,0,18.2854148
31,1,1980,31.6,23.8,0,17.74991939
1,2,1980,29.2,24.6,0,21.11697259
2,2,1980,29.8,23.57460382,0,20.58546233
3,2,1980,31.06529058,24.4,0.9,13.80790912
4,2,1980,28.8,24,0,18.35211523
5,2,1980,28.4,25.2,0,15.77048286
6,2,1980,30.2,23,0,22.82155941
7,2,1980,32.2,22.8,0,21.84899789
8,2,1980,32.8,23.4,0,20.13872254
9,2,1980,34.2,22.6,0,19.59740395
10,2,1980,30.8,23.8,0,20.67421858
11,2,1980,33.27473339,24.4,0,22.1980915
12,2,1980,34,23.8,0,22.39659751
13,2,1980,33.2,24,0,21.26159205
14,2,1980,32.2,23,0,12.10173331
15,2,1980,27.52289208,24.2,0,22.10186861
16,2,1980,27.98246707,24.4,0,22.44930329
17,2,1980,32.26069033,22.06069033,0,16.22421219
18,2,1980,30.6,23,0,22.0989164
19,2,1980,30.4,22.8,0,24.24636385
20,2,1980,30,23.4,0,14.83216003
21,2,1980,30.2,24.2,0,13.20980441
22,2,1980,31.6,23.2,0,22.28783913
23,2,1980,32,22.8,0,23.54234861
24,2,1980,30,22.8,0,23.28717718
25,2,1980,32.8,23.6,0,23.93986444
26,2,1980,30.8,24,0,22.77171019
27,2,1980,33,24.4,0,21.29459746
28,2,1980,33,24,0,23.92514981
29,2,1980,32.2,24.6,0,22.13816829
1,3,1980,31.8,24,0,24.31799473
2,3,1980,32.4,23.4,0,23.13636421
3,3,1980,28.4,24,0,15.81953959
4,3,1980,32.8,23.6,0,22.44808255
5,3,1980,31.6,23.4,0,22.33150305
6,3,1980,31,23.6,0,23.13693522
7,3,1980,34.2,23.6,0,23.01881975
8,3,1980,33.6,23.4,0,24.28779093
9,3,1980,33.2,23.2,0,22.77837656
10,3,1980,33,23,0,22.19215162
11,3,1980,33.2,25,0,22.68710051
12,3,1980,33.6,24.6,0,21.6323837
13,3,1980,33.30456741,25.4,0,20.88466234
14,3,1980,34.4,25.8,0,20.755436
15,3,1980,34.2,25.4,0,23.88793657
16,3,1980,33.4,25.4,0,20.33753467
17,3,1980,32.2,24.4,0,22.84995631
18,3,1980,32.4,24.6,0,21.78286624
19,3,1980,32,25.2,0,16.81711928
20,3,1980,33,23.8,0,20.10878036
21,3,1980,32.8,23.4,0,22.77907194
22,3,1980,29.6,24.2,0,21.70456627
23,3,1980,30.8,24.2,0,21.09638343
24,3,1980,34,23,0,22.20506814
25,3,1980,31.6,25,0,15.18676563
26,3,1980,31.4,25,0,20.98194041
27,3,1980,34,24.8,0,19.27364748
28,3,1980,34,25.4,0,20.84778227
29,3,1980,32.43995295,25.6,0,10.06510584
30,3,1980,27.4,26,0,9.446992881
31,3,1980,32,23,0,22.12414028
1,4,1980,31.4,25.2,0,19.62758634
2,4,1980,31.2,25,0,22.60442483
3,4,1980,31.89408259,25.69408259,0,17.91516347
4,4,1980,33.90015127,25.30015127,0,18.3790334
5,4,1980,32.57234376,24.6,0,21.67442647
6,4,1980,30.8,25.6,0,21.98762522
7,4,1980,31.2,24.29941837,0,20.11244807
8,4,1980,31,25.2,0,21.20474124
9,4,1980,32,23.6,0,22.76346235
10,4,1980,30,23.8,0,24.47577646
11,4,1980,30.2,23.4,0,21.81880998
12,4,1980,31.60022798,22.6,0,23.83950225
13,4,1980,30.01534176,23.8,0,23.83185833
14,4,1980,31.6,23.8,0,23.20053219
15,4,1980,32.96049126,25.6,0,16.19094046
16,4,1980,34,25.8,0,20.22757365
17,4,1980,33.2,26,0,19.7527394
18,4,1980,33,26.6,0,15.70794091
19,4,1980,33.4,24.981868,0,21.74968531
20,4,1980,31,23.8,6.5,13.05986936
21,4,1980,31.2,26.2,0,13.67371284
22,4,1980,29.4,22.8,25.5,10.57377944
23,4,1980,30.4,25.4,2.3,12.11509707
24,4,1980,31,24.4,3.1,12.8811643
25,4,1980,31,26,5.4,14.10797692
26,4,1980,32.4,25,4.4,12.71278973
27,4,1980,33.8,25,0,21.16986176
28,4,1980,31.8,26.2,0,10.85253045
29,4,1980,31.4,27,23,22.36400366
30,4,1980,32.6,24,0.6,17.43601205
1,5,1980,32.4,25.8,6.9,19.87344905
2,5,1980,30.4,25.4,25.7,15.11164467
3,5,1980,31,25.4,1.5,17.08684361
4,5,1980,32.2,25,0,19.51520208
5,5,1980,31.6,25.8,14.3,17.51471068
6,5,1980,29.8,24.2,0,9.425560175
7,5,1980,31.4,25.8,0,10.6365047
8,5,1980,28.4,25.2,7,12.60418674
9,5,1980,31.2,23.8,0,22.15584725
10,5,1980,32.2,25.4,0,21.37581143
11,5,1980,32.4,26.2,0,22.11162183
12,5,1980,32.6,26.4,0,20.57716296
13,5,1980,33,25.8,43,13.91094964
14,5,1980,28.6,24.6,0,9.825423921
15,5,1980,30,25,0,14.1876105
16,5,1980,32.2,24.4,0,24.40866769
17,5,1980,34,25.8,0,21.52780757
18,5,1980,30.8,26,0,10.24601191
19,5,1980,31.8,25.2,0,18.93600683
20,5,1980,32.2,25.8,0,13.97491598
21,5,1980,32.6,26.6,0,22.34155452
22,5,1980,31.4,25.8,0.4,9.616641933
23,5,1980,30.2,24.8,45,11.69961032
24,5,1980,29.6,23.8,0,9.602607068
25,5,1980,30.2,24,9,14.95851568
26,5,1980,30.2,22.8,2.6,14.49970603
27,5,1980,30.2,24.2,0,10.0282632
28,5,1980,32.4,24.6,0,23.6842831
29,5,1980,31,26.2,5.3,15.05892606
30,5,1980,31,24.51271137,0,11.34183067
31,5,1980,31.8,24.6,0,20.21958293
1,6,1980,30.4,24.2,0.6,9.255176596
2,6,1980,32.4,24.4,1.3,20.33720002
3,6,1980,32.8,24.8,0,19.73190829
4,6,1980,32.8,26.2,0,15.73341616
5,6,1980,33.8,25,0,19.41064503
6,6,1980,35.4,25.4,2.4,18.36691367
7,6,1980,33.4,25,0,20.56523808
8,6,1980,33.4,26,0,13.19453432
9,6,1980,30.8,25.4,17.3,11.71708892
10,6,1980,30.6,25,0,10.24171015
11,6,1980,31.2,25,0,14.93914313
12,6,1980,31.4,24.8,0,12.73006637
13,6,1980,31.2,24.2,0,23.58743915
14,6,1980,34.6,24.8,0,24.89901164
15,6,1980,36,25,0,24.59705553
16,6,1980,33.4,24.8,0,21.5104022
17,6,1980,33.6,25,0,13.00308791
18,6,1980,32.4,26,10.5,11.68130721
19,6,1980,28.6,24,0,9.188418982
20,6,1980,27.8,23.8,0.7,9.18697083
21,6,1980,32.6,23.8,0,21.34248235
22,6,1980,34.2,25.4,1.1,23.53733243
23,6,1980,29,23.2,0,11.23442721
24,6,1980,32.2,24,0,21.63179859
25,6,1980,34.8,24.8,0,17.53143337
26,6,1980,30.82837798,25.4,0,18.85040522
27,6,1980,34.2,26,0,12.84607051
28,6,1980,35.8,25,0,25.74004347
29,6,1980,37,24.2,0,25.0115901
30,6,1980,34.2,23.4,0,22.37820017
1,7,1980,33.4,25.2,0,16.51857471
2,7,1980,35.2,25.6,1.4,15.7891648
3,7,1980,34.4,23.4,0,17.70067311
4,7,1980,35.2,25.2,0,24.31109091
5,7,1980,35.6,25.6,0,23.43888002
6,7,1980,35,26.2,26.7,21.68511871
7,7,1980,32.2,21.6,3.4,14.05075188
8,7,1980,33.6,25.2,0,22.29203327
9,7,1980,32.4,25.4,19.2,20.97824753
10,7,1980,32,23,12.4,16.57133182
11,7,1980,30.2,21.4,2.3,19.37887869
12,7,1980,30.6,24.4,0,19.83159057
13,7,1980,31.6,25.4,0,17.92470949
14,7,1980,30.6,24.8,0,11.58593994
15,7,1980,32.2,24.8,25,16.1723766
16,7,1980,31.6,22.2,0,19.73106498
17,7,1980,32.6,23.4,0,17.81981909
18,7,1980,29.8,25.8,0,9.980770755
19,7,1980,33,24.2,0,19.473897
20,7,1980,32.2,25,0,16.96493244
21,7,1980,31,25.4,13,12.96657364
22,7,1980,29.2,22.4,0,9.852979799
23,7,1980,32.2,23.2,24,21.7614195
24,7,1980,30.6,20.4,0,12.24648141
25,7,1980,29.8,24,0.9,11.50877774
26,7,1980,31.6,24,0,20.91658796
27,7,1980,31.6,24.8,0.5,22.12781117
28,7,1980,30.8,23.0926336,17,13.77258079
29,7,1980,32,22.6,0,19.31946699
30,7,1980,32,24.4,0,22.18084019
31,7,1980,33.4,25,11.5,17.99953956
1,8,1980,29.6,22.2,0.7,11.55792025
2,8,1980,32,24.2,0,14.7205259
3,8,1980,31.4,24.6,1.7,16.83649301
4,8,1980,31.8,24.4,0.3,19.70951743
5,8,1980,31.8,24.4,14.7,22.43746926
6,8,1980,30.8,23.2,54,14.30729851
7,8,1980,28.8,23.2,0,10.08746141
8,8,1980,30.4,24.2,9,15.68583491
9,8,1980,30,23.8,0.4,13.12322757
10,8,1980,31.2,24.2,1.1,20.24986371
11,8,1980,32.8,25,0,18.59587108
12,8,1980,33.8,22.20605332,0,23.00894294
13,8,1980,32.8,24,1,17.40412699
14,8,1980,33,24.8,0,20.30302082
15,8,1980,32.6,24.6,43,18.64134286
16,8,1980,31.09397589,22,0,12.55930398
17,8,1980,29.30100137,22.4,38,24.75916143
18,8,1980,30.13188247,22.4,23,15.31460181
19,8,1980,33.0444348,21,0.2,14.71008618
20,8,1980,32.88560367,24,0,21.59160418
21,8,1980,31.95003691,24.6,14.6,19.15489897
22,8,1980,31.37581075,23,0,13.65346048
23,8,1980,31.3561616,24.2,0,17.94436854
24,8,1980,28.62379177,25,0,25.45833909
25,8,1980,26.66241037,25.6,3.7,23.01464736
26,8,1980,29.25335163,23.7,0,23.7889829
27,8,1980,30.46737516,24.6,19,21.33973412
28,8,1980,30.12889376,22.6,2.8,16.73686757
29,8,1980,30.13146563,23.2,0,12.43605546
30,8,1980,30.12220917,24.4,0,14.43354448
31,8,1980,27.12400422,24.4,11.9,18.43138788
1,9,1980,30.8,24.8,33,19.66233348
2,9,1980,30,22,0,16.12255946
3,9,1980,31.2,24.2,2.1,16.58233167
4,9,1980,31.2,25,0,15.19391419
5,9,1980,32.8,25.8,3.9,21.81247897
6,9,1980,32.6,24.8,24,22.57928042
7,9,1980,32,21.2,0,21.18861976
8,9,1980,29,25.2,4.7,11.32374097
9,9,1980,29.6,24,0,9.314469079
10,9,1980,31,24.6,29.5,17.62628528
11,9,1980,31.2,21,0,17.61817975
