day,month,year,t_max,t_min,prec,sol_rad
1,1,1980,30.2,19.31399145,32.5,12.78092084
2,1,1980,31.2,19.1,32.5,16.10722467
3,1,1980,31.2,18.4,17,18.71803034
4,1,1980,31.6,18.2,0,17.86815933
5,1,1980,31.4,18.1,0,12.10332937
6,1,1980,32.4,18.4,0,21.80884611
7,1,1980,31,18.9,0,19.07969613
8,1,1980,32.8,19,0,22.86936921
9,1,1980,31.6,19,0,15.63889803
10,1,1980,32.8,20.3,4.8,22.48552283
11,1,1980,31.2,20.1,0,12.47676541
12,1,1980,31.38117646,17.98117646,0,16.86138277
13,1,1980,30.2,18.54408859,0,14.5505998
14,1,1980,31.2,18,0,14.71627616
15,1,1980,29.8,20,0,19.8525741
16,1,1980,31,20.1,0,21.63667323
17,1,1980,31.2,19.8,0,11.40847538
18,1,1980,31.2,20.2,0,16.12221881
19,1,1980,30,19.8,0.1,12.91335882
20,1,1980,32.2,19.2,0,20.88125936
21,1,1980,30.4,18,0,12.21735212
22,1,1980,33.2,17.45077629,0,21.68442272
23,1,1980,31.6,18.8,0,17.43174333
24,1,1980,28.97832929,20.4,0,15.97963067
25,1,1980,31.8,20.4,0,20.30648522
26,1,1980,34.8,20.14725003,0,23.90445004
27,1,1980,32,18.6,4,20.82027537
28,1,1980,34.2,16.6,0.8,10.575438
29,1,1980,32.4,20.2,6,21.0397889
30,1,1980,29.2,20.2,0.2,12.70595826
31,1,1980,31.2,18.8,1,20.51282546
1,2,1980,28.8,19.6,6,11.55183596
2,2,1980,30.4,20.2,0,15.92794025
3,2,1980,31.2,20.2,0,20.46854824
4,2,1980,28.8,19.55844902,0,11.16286064
5,2,1980,31.2,19,0,18.72838497
6,2,1980,31,19.2,0,21.02798999
7,2,1980,31.8,19.8,6,17.73353887
8,2,1980,33.2,19.8,0,20.49341607
9,2,1980,33.4,20.4,0,18.85776138
10,2,1980,32.4,21,0,21.17130294
11,2,1980,33.8,21.4,0,22.27303674
12,2,1980,33.2,20,0.5,24.29317837
13,2,1980,34.2,20,0,23.72145674
14,2,1980,33.8,18.6,14.9,21.00518323
15,2,1980,33.4,19.6,1.4,23.18439292
16,2,1980,32.2,20.8,0,16.3733096
17,2,1980,28.4,19,0,13.26689307
18,2,1980,33.6,19.8,0,22.36873254
19,2,1980,30.4,19.8,0.1,17.77884948
20,2,1980,30.8,19.8,0,18.26862707
21,2,1980,30.4,19.4,0,20.30438318
22,2,1980,31.2,19.4,9,20.95225474
23,2,1980,33.2,19.7,0,22.0657971
24,2,1980,31.4,19.2,0.2,18.21802392
25,2,1980,32.2,20.4,0,12.49698961
26,2,1980,31.2,20.2,0,15.15716039
27,2,1980,33,18.8,5.5,20.77971185
28,2,1980,33.4,19.4,0,24.07662299
29,2,1980,31.22847829,17.4,0,20.20543275
1,3,1980,31.8,18.6,0,19.29171727
2,3,1980,33,20.2,0.3,17.59415384
3,3,1980,32.2,20.2,0,13.70321268
4,3,1980,32.8,19.4,0,19.82253708
5,3,1980,30.6,20,0,14.35887133
6,3,1980,33,19.4,0,22.21140412
7,3,1980,33.8,18.8,0,22.54413285
8,3,1980,33.8,20.4,0,23.81813125
9,3,1980,33.6,20,0,18.49527922
10,3,1980,33.6,19.4,0,21.33795887
11,3,1980,34,20.8,0,21.35217492
12,3,1980,34.6,19.8,0,21.05069187
