"day","month","year","t_max","t_min","prec","sol_rad"
1,2,1996,32.6,23,0,19.80665976
2,2,1996,32,23.6,0,17.21364715
3,2,1996,32.4,23.6,0,20.09578647
4,2,1996,30.6,23.6,0,18.09677857
5,2,1996,32,23.8,0,20.22155124
6,2,1996,31.8,22,0,19.36554128
7,2,1996,32.8,23,0,20.21374243
8,2,1996,31,23.8,0,18.58800102
9,2,1996,31,23.8,0,17.80216911
10,2,1996,32.6,24.8,3.8,18.62632996
11,2,1996,32.8,24.2,0,18.57158984
12,2,1996,32.8,24.2,0,19.95567818
13,2,1996,31.6,24.2,0,18.61381622
14,2,1996,33,23.6,0,19.57742895
15,2,1996,31.6,24.2,0,18.25325597
16,2,1996,31.8,24.2,0,18.34239713
17,2,1996,30.8,25.2,0,17.59233636
18,2,1996,31.6,23.4,0,19.34772864
19,2,1996,31,23.6,0,16.27867366
20,2,1996,31.6,23.6,0,19.66164883
21,2,1996,31.4,23.6,0,18.08268798
22,2,1996,30.6,23.6,0,16.60997562
23,2,1996,32.58402076,23.8,0,18.10021944
24,2,1996,31.4,23.2,0,19.3681154
25,2,1996,32.6,24,0,19.62325202
26,2,1996,34.8,24.4,0,20.21326942
27,2,1996,33.8,24.4,0,20.98754924
28,2,1996,31.4,24.4,0,16.22493702
29,2,1996,32.2,24.4,0,17.29932689
1,3,2001,32.53355789,20,0,23.96918275
2,3,2001,31.13075593,19,0,22.48417488
3,3,2001,31.66540458,20,0,18.69802669
4,3,2001,35.2263414,23.6263414,0,14.89993315
5,3,2001,33.06592179,20,0,15.08089935
6,3,2001,28.51711835,22.2,28.5,18.79659473
7,3,2001,31.1666144,20.8,5.2,9.902084649
8,3,2001,29.55092764,21.4,0,12.38670289
9,3,2001,26.0222839,20.8,0,16.88251304
10,3,2001,29.4931025,24.2931025,0,17.06345358
11,3,2001,33.50207191,23,0,15.38839763
12,3,2001,33.68892401,20.2,0,22.22271049
13,3,2001,33.83224973,20,0,14.96932048
14,3,2001,30.92808002,20.8,0,19.48871274
15,3,2001,34.11949807,20.6,0,20.755436
16,3,2001,32.01787526,20.4,0,17.67261611
17,3,2001,33.408819,20,0,20.64855422
18,3,2001,32.77166675,20.8,0,15.69104757
19,3,2001,29.93918628,20.2,0,13.06148423
20,3,2001,34.57691116,20,0,20.24562707
21,3,2001,32.76553264,20.8,0,12.62388595
22,3,2001,32.77550859,21.4,0,17.6303776
23,3,2001,32.56486174,21.8,0,14.68013565
24,3,2001,33.66636625,22,0,14.84968193
25,3,2001,32.95262073,21.4,0,11.26908908
26,3,2001,30.90512368,21.8,0,10.18578428
27,3,2001,30.27450585,21.8,0,19.88766725
28,3,2001,29.17510227,22,0,15.05191386
29,3,2001,32.00984565,22.4,0,9.900621922
30,3,2001,30.81876646,21,0,16.4778044
31,3,2001,31.67251635,22.2,0,18.51925944
1,4,1982,30.2,25.9,0,15.55444193
2,4,1982,30.1,25.7,0,14.46584663
3,4,1982,30.4,25.4,0,15.25346653
4,4,1982,31,25.8,0,16.19651508
5,4,1982,31.9,24.7,0,19.17104378
6,4,1982,30.4,25.9,0,11.82641462
7,4,1982,33.1,24.2,0,20.112339
8,4,1982,33.4,25.4,22.1,17.61288574
9,4,1982,32.4,22.5,94.9,13.24036879
10,4,1982,30.6,22.7,0,10.74387374
11,4,1982,32.1,24.9,47,19.79499769
12,4,1982,29.6,22.9,1,12.15012445
13,4,1982,30.1,24.8,3.4,12.30582793
14,4,1982,30,24.1,1,17.60114232
15,4,1982,31.8,23.7,29.8,18.06345422
16,4,1982,31.2,24.1,0,25.05809057
17,4,1982,30.1,25.3,0,18.36213627
18,4,1982,31.2,24.6,0,22.70413218
19,4,1982,32.1,24.8,0,24.24472639
20,4,1982,32.8,24.4,1.9,21.28442496
21,4,1982,32.9,24.6,3.7,20.18776169
22,4,1982,32.4,24.6,35,19.24711387
23,4,1982,32.3,24.46321063,0,22.79306884
24,4,1982,32.7,25.4,0,20.30507957
25,4,1982,33,25.1,0,24.15069948
26,4,1982,32.2,25.3,0,13.79953201
27,4,1982,30.1,25.6,0,10.09370195
28,4,1982,31.1,24.8,4.3,12.70524964
29,4,1982,30.2,23.7,0,14.23474119
30,4,1982,30,24.2,0.4,15.4534133
1,5,1982,30.1,24.7,4.8,14.21465918
2,5,1982,32,24.4,0.2,21.09924382
3,5,1982,31.2,24.8,23.5,13.1220116
4,5,1982,29.3,24.9,0,13.26506701
5,5,1982,33.40097765,24.9,6.9,9.437549935
6,5,1982,29.9,22.6,47.2,16.75215639
7,5,1982,30.70732828,24.7,0,18.41295896
8,5,1982,31.3,25.2,0,16.11375208
9,5,1982,32.1,24.7,6.3,17.92285723
10,5,1982,30.4,23.7,0,10.46895617
11,5,1982,32.66418654,24.4,2.5,18.19235026
12,5,1982,31.8,25.1,7.7,18.1749875
13,5,1982,32,25.1,44.3,17.70388937
14,5,1982,28.3,22.4,0.5,11.49428764
15,5,1982,30.8,23,2.5,25.2130017
16,5,1982,27.1,24.5,0.6,9.667304754
17,5,1982,31.3,23.1,0,25.61263867
18,5,1982,29.4,24.5,25.7,10.55463859
19,5,1982,30,24.3,0.1,11.29699278
20,5,1982,31.8632281,24.5,0,9.338258179
21,5,1982,30.1,23.7,39.1,12.32720723
22,5,1982,29.6,23.5,0.9,9.623770397
23,5,1982,30.4,24.7,0,13.20351141
24,5,1982,30.1,24,40.7,11.10245979
25,5,1982,28.9,22.4,0.7,11.54123736
26,5,1982,31.8,24.4,0,20.17234047
27,5,1982,31.87584645,24.9,0,15.54138215
28,5,1982,31.2,25,42.3,24.44818167
29,5,1982,31.4,23.4,12.7,15.96171915
30,5,1982,28.3,23.5,0.6,10.01445726
31,5,1982,30.7,24.4,3.3,15.93686081
1,6,1983,31.8,25.6,32.5,16.66539508
2,6,1983,30.66481867,26,5.2,18.87257891
3,6,1983,32.1,23.6,0.3,19.45019867
4,6,1983,30.3,22.20535644,0,9.982924498
5,6,1983,31,25.4,0,18.24253335
6,6,1983,31.8,24.9,1.3,18.23077742
7,6,1983,31,25.3,31.9,11.29281919
8,6,1983,28.8,22.1,0,9.225001416
9,6,1983,32.19826994,22.59826994,0,20.84789745
10,6,1983,32.5,25.6,7.6,19.80703073
11,6,1983,31.1,23.4,0,16.12192096
12,6,1983,31.4,25.22179274,10,23.31394834
13,6,1983,31.4,24.9,0.9,10.08670619
14,6,1983,30.8,25.4,3.4,12.13811922
15,6,1983,32.1,24.5,16.2,17.26931675
16,6,1983,31.5,23.4,2.3,13.89017123
17,6,1983,31.5,25,0,13.15303703
18,6,1983,32.6,24.9,0,22.67719137
19,6,1983,34.4,25.2,0,23.55107416
20,6,1983,30,26.5,30.3,9.188418982
21,6,1983,34,24.9,0,23.68896764
22,6,1983,32.4,26.1,6.1,15.33736321
23,6,1983,32.5,25.4,0,18.70435026
24,6,1983,31,24.8,0,19.28905972
25,6,1983,32.3,25.1,0,24.56075625
26,6,1983,32.8,26.1,27.8,21.63214648
27,6,1983,29.4,22,0,11.82002262
28,6,1983,35.5,26.30142996,0,20.60975636
29,6,1983,31,22.4,0,13.87281471
30,6,1983,33.4,24.20233408,0,19.29655641
1,7,1989,33.82124087,24.42124087,4.8,20.65879009
2,7,1989,33.59286534,24.19286534,0,20.38602107
3,7,1989,31.31951014,22.91951014,0,18.80085326
4,7,1989,30.72653884,25.72653884,0,16.26440559
5,7,1989,27.95211155,22.65211155,31,10.68776857
6,7,1989,33.02900994,25.42900994,0,16.9661147
7,7,1989,29.64039935,24.64039935,0,10.99658346
8,7,1989,30.68486466,24.88486466,4.7,15.84688105
9,7,1989,31.00550299,24.40550299,0.7,13.30830183
10,7,1989,31.79362339,25.79362339,0,16.72584791
11,7,1989,31.90235828,22.90235828,0,17.77686514
12,7,1989,32.55136726,23.45136726,0,19.16851547
13,7,1989,31.83629268,24.63629268,0,16.90705994
14,7,1989,31.37225433,24.57225433,32.6,14.76107111
15,7,1989,31.07261286,21.67261286,0,18.14051153
16,7,1989,31.59771211,24.19771211,80,18.56828015
17,7,1989,32.82598669,23.82598669,113,19.12777628
18,7,1989,32.03728063,24.73728063,15.5,16.16596501
19,7,1989,33.46971515,23.86971515,3,17.46835444
20,7,1989,32.34591174,24.54591174,6.2,14.65077837
21,7,1989,31.29394794,25.79394794,0,15.83643704
22,7,1989,32.87838373,25.97838373,22.5,20.4324206
23,7,1989,35.1494914,26.1494914,1.2,21.2942519
24,7,1989,34.32001719,26.72001719,0.5,18.21281925
25,7,1989,35.04598168,26.04598168,0,21.64781264
26,7,1989,34.35190317,26.85190317,1.9,18.65452609
27,7,1989,32.46557025,24.46557025,0,17.40484182
28,7,1989,29.78789032,23.58789032,19.1,13.04370996
29,7,1989,31.52068004,24.32068004,3,18.00118872
30,7,1989,31.99595419,23.99595419,0,18.22898087
31,7,1989,30.76169713,24.96169713,0,15.25920178
